timestamp,participant_id,load_kw,gen_kw,battery_kwh
2016-06-10T04:45:00,commercial,0.812,0.68,1.111
2016-06-10T05:00:00,commercial,2.828,0.776,0.598
2016-06-10T05:15:00,commercial,2.14,1.04,0.323
2016-06-10T05:30:00,commercial,0.792,1.42,0.48
2016-06-10T05:45:00,commercial,0.508,1.98,0.848
2016-06-10T06:00:00,commercial,1.116,2.54,1.204
2016-06-10T06:15:00,commercial,1.092,3.22,1.736
2016-06-10T06:30:00,commercial,0.048,3.864,2.69
2016-06-10T06:45:00,commercial,0.0,5.076,3.959
2016-06-10T07:00:00,commercial,0.0,6.0,5.459
2016-06-10T07:15:00,commercial,0.0,6.9,7.184
2016-06-10T07:30:00,commercial,0.0,7.68,9.104
2016-06-10T07:45:00,commercial,0.0,8.504,11.23
2016-06-10T08:00:00,commercial,0.0,9.156,13.519
2016-06-10T08:15:00,commercial,0.0,9.78,14.0
2016-06-10T08:30:00,commercial,0.0,10.404,14.0
2016-06-10T08:45:00,commercial,0.0,10.98,14.0
2016-06-10T09:00:00,commercial,0.0,11.556,14.0
2016-06-10T09:15:00,commercial,0.0,12.004,14.0
2016-06-10T09:30:00,commercial,0.0,12.436,14.0
2016-06-10T09:45:00,commercial,0.0,12.78,14.0
2016-06-10T10:00:00,commercial,0.0,13.16,14.0
2016-06-10T10:15:00,commercial,0.0,13.108,14.0
2016-06-10T10:30:00,commercial,0.0,13.612,14.0
2016-06-10T10:45:00,commercial,0.0,13.736,14.0
2016-06-10T11:00:00,commercial,0.0,13.808,14.0
2016-06-10T11:15:00,commercial,0.0,14.204,14.0
2016-06-10T11:30:00,commercial,0.0,13.892,14.0
2016-06-10T11:45:00,commercial,0.0,14.14,14.0
2016-06-10T12:00:00,commercial,0.0,13.956,14.0
2016-06-10T12:15:00,commercial,0.0,13.768,14.0
2016-06-10T12:30:00,commercial,0.0,13.796,14.0
2016-06-10T12:45:00,commercial,0.0,13.8,14.0
2016-06-10T13:00:00,commercial,0.0,13.72,14.0
2016-06-10T13:15:00,commercial,0.0,13.384,14.0
2016-06-10T13:30:00,commercial,0.0,13.116,14.0
2016-06-10T13:45:00,commercial,0.0,12.8,14.0
2016-06-10T14:00:00,commercial,0.0,12.5,14.0
2016-06-10T14:15:00,commercial,0.0,11.96,14.0
2016-06-10T14:30:00,commercial,0.0,11.34,14.0
2016-06-10T14:45:00,commercial,0.0,11.316,14.0
2016-06-10T15:00:00,commercial,0.0,10.244,14.0
2016-06-10T15:15:00,commercial,0.0,9.72,14.0
2016-06-10T15:30:00,commercial,0.0,9.092,14.0
2016-06-10T15:45:00,commercial,0.0,8.028,14.0
2016-06-10T16:00:00,commercial,0.0,7.84,14.0
2016-06-10T16:15:00,commercial,0.0,6.9,14.0
2016-06-10T16:30:00,commercial,0.0,5.64,14.0
2016-06-10T16:45:00,commercial,0.408,4.04,14.0
2016-06-10T17:00:00,commercial,0.28,2.7,14.0
2016-06-10T17:15:00,commercial,0.188,2.784,14.0
2016-06-10T17:30:00,commercial,0.548,2.396,14.0
2016-06-10T17:45:00,commercial,1.512,1.46,13.987
2016-06-10T18:00:00,commercial,1.964,0.86,13.711
2016-06-10T18:15:00,commercial,2.084,0.636,13.349
2016-06-10T18:30:00,commercial,1.796,0.448,13.012
2016-06-10T18:45:00,commercial,1.516,0.196,12.682
2016-06-10T19:00:00,commercial,1.308,0.016,12.359
2016-06-10T19:15:00,commercial,1.2,0.0,12.059
2016-06-10T19:30:00,commercial,1.336,0.0,11.725
2016-06-10T19:45:00,commercial,1.924,0.0,11.244
2016-06-10T20:00:00,commercial,2.516,0.0,10.615
2016-06-10T20:15:00,commercial,1.764,0.0,10.174
2016-06-10T20:30:00,commercial,1.86,0.0,9.709
2016-06-10T20:45:00,commercial,1.836,0.0,9.25
2016-06-10T21:00:00,commercial,1.616,0.0,8.846
2016-06-10T21:15:00,commercial,1.588,0.0,8.449
2016-06-10T21:30:00,commercial,1.672,0.0,8.031
2016-06-10T21:45:00,commercial,1.584,0.0,7.635
2016-06-10T22:00:00,commercial,1.46,0.0,7.27
2016-06-10T22:15:00,commercial,1.596,0.0,6.871
2016-06-10T22:30:00,commercial,1.6,0.0,6.471
2016-06-10T22:45:00,commercial,1.548,0.0,6.084
2016-06-10T23:00:00,commercial,1.656,0.0,5.67
2016-06-10T23:15:00,commercial,1.476,0.0,5.301
2016-06-10T23:30:00,commercial,1.36,0.0,4.961
2016-06-10T23:45:00,commercial,1.444,0.0,4.6
2016-06-10T00:00:00,ev_station,0.0,0.0,15.0
2016-06-10T00:15:00,ev_station,0.0,0.0,15.0
2016-06-10T00:30:00,ev_station,0.0,0.0,15.0
2016-06-10T00:45:00,ev_station,0.0,0.0,15.0
2016-06-10T01:00:00,ev_station,0.0,0.0,15.0
2016-06-10T01:15:00,ev_station,0.0,0.0,15.0
2016-06-10T01:30:00,ev_station,0.0,0.0,15.0
2016-06-10T01:45:00,ev_station,0.0,0.0,15.0
2016-06-10T02:00:00,ev_station,0.0,0.0,15.0
2016-06-10T02:15:00,ev_station,0.0,0.0,15.0
2016-06-10T02:30:00,ev_station,0.0,0.0,15.0
2016-06-10T02:45:00,ev_station,0.0,0.0,15.0
2016-06-10T03:00:00,ev_station,0.0,0.0,15.0
2016-06-10T03:15:00,ev_station,0.0,0.0,15.0
2016-06-10T03:30:00,ev_station,0.0,0.0,15.0
2016-06-10T03:45:00,ev_station,0.0,0.0,15.0
2016-06-10T04:00:00,ev_station,0.0,0.0,15.0
2016-06-10T04:15:00,ev_station,0.0,0.0,15.0
2016-06-10T04:30:00,ev_station,0.0,0.0,15.0
2016-06-10T04:45:00,ev_station,0.0,0.0,15.0
2016-06-10T05:00:00,ev_station,0.0,0.0,15.0
2016-06-10T05:15:00,ev_station,0.0,0.0,15.0
2016-06-10T05:30:00,ev_station,0.0,0.0,15.0
2016-06-10T05:45:00,ev_station,0.0,0.0,15.0
2016-06-10T06:00:00,ev_station,0.0,0.0,15.0
2016-06-10T06:15:00,ev_station,0.0,0.0,15.0
2016-06-10T06:30:00,ev_station,0.0,0.0,15.0
2016-06-10T06:45:00,ev_station,0.0,0.0,15.0
2016-06-10T07:00:00,ev_station,0.0,0.0,15.0
2016-06-10T07:15:00,ev_station,0.0,0.0,15.0
2016-06-10T07:30:00,ev_station,0.0,0.0,15.0
2016-06-10T07:45:00,ev_station,0.0,0.0,15.0
2016-06-10T08:00:00,ev_station,0.0,0.0,15.0
2016-06-10T08:15:00,ev_station,0.0,0.0,15.0
2016-06-10T08:30:00,ev_station,0.0,0.0,15.0
2016-06-10T08:45:00,ev_station,0.0,0.0,15.0
2016-06-10T09:00:00,ev_station,0.0,0.0,15.0
2016-06-10T09:15:00,ev_station,0.0,0.0,15.0
2016-06-10T09:30:00,ev_station,0.0,0.0,15.0
2016-06-10T09:45:00,ev_station,0.0,0.0,15.0
2016-06-10T10:00:00,ev_station,1.144,0.0,14.714
2016-06-10T10:15:00,ev_station,3.62,0.0,13.809
2016-06-10T10:30:00,ev_station,3.324,0.0,12.978
2016-06-10T10:45:00,ev_station,3.58,0.0,12.083
2016-06-10T11:00:00,ev_station,3.584,0.0,11.187
2016-06-10T11:15:00,ev_station,3.26,0.0,10.372
2016-06-10T11:30:00,ev_station,0.416,0.0,10.268
2016-06-10T11:45:00,ev_station,0.0,0.0,10.268
2016-06-10T12:00:00,ev_station,0.0,0.0,10.268
2016-06-10T12:15:00,ev_station,0.0,0.0,10.268
2016-06-10T12:30:00,ev_station,0.0,0.0,10.268
2016-06-10T12:45:00,ev_station,0.0,0.0,10.268
2016-06-10T13:00:00,ev_station,0.0,0.0,10.268
2016-06-10T13:15:00,ev_station,0.0,0.0,10.268
2016-06-10T13:30:00,ev_station,0.0,0.0,10.268
2016-06-10T13:45:00,ev_station,0.0,0.0,10.268
2016-06-10T14:00:00,ev_station,0.0,0.0,10.268
2016-06-10T14:15:00,ev_station,0.0,0.0,10.268
2016-06-10T14:30:00,ev_station,0.0,0.0,10.268
2016-06-10T14:45:00,ev_station,0.0,0.0,10.268
2016-06-10T15:00:00,ev_station,0.0,0.0,10.268
2016-06-10T15:15:00,ev_station,0.0,0.0,10.268
2016-06-10T15:30:00,ev_station,0.0,0.0,10.268
2016-06-10T15:45:00,ev_station,0.0,0.0,10.268
2016-06-10T16:00:00,ev_station,0.0,0.0,10.268
2016-06-10T16:15:00,ev_station,0.0,0.0,10.268
2016-06-10T16:30:00,ev_station,0.0,0.0,10.268
2016-06-10T16:45:00,ev_station,0.0,0.0,10.268
2016-06-10T17:00:00,ev_station,0.0,0.0,10.268
2016-06-10T17:15:00,ev_station,0.0,0.0,10.268
2016-06-10T17:30:00,ev_station,0.0,0.0,10.268
2016-06-10T17:45:00,ev_station,0.0,0.0,10.268
2016-06-10T18:00:00,ev_station,2.528,0.0,9.636
2016-06-10T18:15:00,ev_station,3.464,0.0,8.77
2016-06-10T18:30:00,ev_station,3.476,0.0,7.901
2016-06-10T18:45:00,ev_station,3.516,0.0,7.022
2016-06-10T19:00:00,ev_station,2.472,0.0,6.404
2016-06-10T19:15:00,ev_station,4.396,0.0,5.305
2016-06-10T19:30:00,ev_station,3.544,0.0,4.419
2016-06-10T19:45:00,ev_station,3.536,0.0,3.535
2016-06-10T20:00:00,ev_station,3.576,0.0,2.641
2016-06-10T20:15:00,ev_station,3.54,0.0,1.756
2016-06-10T20:30:00,ev_station,3.576,0.0,0.862
2016-06-10T20:45:00,ev_station,3.576,0.0,0.0
2016-06-10T21:00:00,ev_station,3.58,0.0,0.0
2016-06-10T21:15:00,ev_station,3.564,0.0,0.0
2016-06-10T21:30:00,ev_station,3.456,0.0,0.0
2016-06-10T21:45:00,ev_station,3.588,0.0,0.0
2016-06-10T22:00:00,ev_station,3.596,0.0,0.0
2016-06-10T22:15:00,ev_station,3.592,0.0,0.0
2016-06-10T22:30:00,ev_station,3.596,0.0,0.0
2016-06-10T22:45:00,ev_station,3.56,0.0,0.0
2016-06-10T23:00:00,ev_station,3.604,0.0,0.0
2016-06-10T23:15:00,ev_station,3.584,0.0,0.0
2016-06-10T23:30:00,ev_station,3.58,0.0,0.0
2016-06-10T23:45:00,ev_station,3.168,0.0,0.0
2016-06-10T00:00:00,battery_site,0.0,0.0,5.0
2016-06-10T00:15:00,battery_site,0.4,0.0,4.9
2016-06-10T00:30:00,battery_site,0.28,0.0,4.83
2016-06-10T00:45:00,battery_site,0.24,0.0,4.77
2016-06-10T01:00:00,battery_site,0.24,0.0,4.71
2016-06-10T01:15:00,battery_site,0.26,0.0,4.645
2016-06-10T01:30:00,battery_site,0.24,0.0,4.585
2016-06-10T01:45:00,battery_site,0.26,0.0,4.52
2016-06-10T02:00:00,battery_site,0.2,0.0,4.47
2016-06-10T02:15:00,battery_site,0.28,0.0,4.4
2016-06-10T02:30:00,battery_site,0.2,0.0,4.35
2016-06-10T02:45:00,battery_site,0.24,0.0,4.29
2016-06-10T03:00:00,battery_site,0.16,0.0,4.25
2016-06-10T03:15:00,battery_site,0.18,0.0,4.205
2016-06-10T03:30:00,battery_site,0.14,0.0,4.17
2016-06-10T03:45:00,battery_site,0.38,0.04,4.085
2016-06-10T04:00:00,battery_site,0.1,0.116,4.089
2016-06-10T04:15:00,battery_site,0.0,0.164,4.13
2016-06-10T04:30:00,battery_site,0.04,0.156,4.159
2016-06-10T04:45:00,battery_site,0.04,0.176,4.193
2016-06-10T05:00:00,battery_site,0.04,0.204,4.234
2016-06-10T05:15:00,battery_site,0.12,0.26,4.269
2016-06-10T05:30:00,battery_site,0.04,0.304,4.335
2016-06-10T05:45:00,battery_site,0.0,0.324,4.416
2016-06-10T06:00:00,battery_site,0.0,0.352,4.504
2016-06-10T06:15:00,battery_site,0.0,0.488,4.626
2016-06-10T06:30:00,battery_site,0.0,0.676,4.795
